delegates,voting_power
0xfB6220e9dc485fB87C4faFF36Edd9b4A47001240,0.5
0x728Bf293204CF4D4eA1A293F6Fc916082783ecf2,0.5
0x710299914b8B7460Bc3De6b6b275a27BC96bf73e,0
0x5808f403d126A21EbCcbC7BBE7B02b7397e0B7D1,0.5
0x7b11d7992a065Da304d6E8B8A1BaB1Af5AF3A9Bc,0.5
0x0Fb43409807Ff74F248e65C048BB3d22A29e1788,0.5
0x57FDd5a8D80EC763a55969C6433b9735c401195a,0.5
0x618f356649C8991a4b806283284D9b4F72F0A883,0.5
0xf18dd61E31613b23535127650276e7B5d5E4C941,0.5
0x215B4ab21D2296222c76cDB16588D585b169aF6d,0.5
0x92217F0bB149f8D808BDE6690De2CA664D34F411,0.5
0x43260994621E508b5Ca41D74b606d4000A46838E,0.5
0x17532E7Cf5c8A2370Aaebc10BC77664e29E8E95A,0.4
0xa82fF8458282B23f6Cabec64e57023a24c6cC0de,0.5
0xAa482d3a666C66Ebe4C6F55Ea3A7ddf97618a3e3,0.5
0x70F8A0A356e4391c90721355158cca09E38B265e,0.5
0x4e6499F0E0E41178659878597C5e892D0e2227d9,0.5
0xC896BE367d0A3275291c7C1f1845eDb57E42FB9b,0.5
0x9Ad29DE1BA6592FE0b2bE3F8Bd5874621358C020,0.5
0x1114fb168e4bc87433a838b27Ba8E056141EDD86,0.5
0x352052fc26ebF02c19e0c5bD927696faf7269dc2,0.5
0xbC9c5DE696d495c1b220b5A5050b93Eb6DC8e2A7,0.5
0x2F950d106A9d581c9BFa299b3d6fa19d3f767715,0.5
0xC0b2F13dB10D5BC2C332977565D3F9666c85b917,0.5
0xb8dAd594fF47Bc209406891A73D31c6cfFa2b43E,0.5
0x19A2689388435bE311d157c15075A7Ee096944E0,0.5
0x00c212038037e48217410da602179ccd70B3388F,0.5
0x6832Dd5803594DC4dF1deC1BFAe5F11e66584CA8,0.5
0xFac9C43e42f74807F504a8F342b4443C6624625D,0.5
0x4da5225ab64037ec1C20139B2a2489d5c3F61444,0.5
0xe8Fdb0E8E315E1A92CfEE49DC4620130eEb0cac8,0.5
0xaef0584934c0Ae4a8a71C3490AD1AeEF9B78cE93,0.5
0x29C750C077a31DDAF15af236466CEae851a1A25c,0.5
0xb012e8d2481469EB6B219Ae5fb13650e25dDb9d1,0.5
0x966c07C151f6099800cA284E5F549BfdBde4529c,0.5
0xB40bC82b44E012409D906E5EbF5C5AC81395Ef06,0.5
0x9e5ed48d6f693b593058E9C5F89b798e2adb8A32,0.5
0x28728942693797e1F2B86B4d1212B26904fD041A,0.5
0xC9619E2aF362b7C4a163C332dd92619892Bb9202,0.5
0x60897Dd4210C89656bcd0CA0AE428bA1eC309565,0.5
0x5F1F0b3a30e0c1C06dAd53fA0a21F96FE5f5391A,0.5
0x2C32949CC005cca99259979Be6bA4e8aC8a1a20c,0.5
0x8D6D5519a1f759D94E4ca2CAf572028e55eDfcBc,0.5
0x47B6b8A148435fA7E7CBdea6896Ae3c30252a2FA,0.5
0x8a2955092550DF0c31FE15bbfabdA570B2b8A755,0.5
0x667Ac63c76ddA80C59EA6d6d65C6179946e917C7,0.5
0x16a067498EE9485eB2793c20436F109397DffB32,0.5
0xB46606453af059FE68012e1B887e24c0a0C2cED4,0.5
0x9105412F0a41957A1eD23cA72224046829aac5A1,0.5
0xd3C507044741fbc6D42C1AE3Cb41eB625d80d42B,0.5
0x1f26780f51be4D7cba1615ED727856d658248BA0,0.5
0x2423145cFec0139e87A71fAf5C558f32D677F7a9,0.5
0xC1B330054D47A4eA38E1527F99EF1B489A60a365,0.5
0x112E05297b5c03a849459868D1B1af7b2B10d68a,0.5
0xC0905d73aF22b829d1E40EE1F8932d9667C87Df9,0.5
0x9C9aA5EbBBB6Fc699fe1D16161913d6a23C0befC,0.5
0x76A412124fa3cEdc57706826a67Ebc0a031B2D56,0.5
0xc36ed63Fac47EA634Fd8a89A3C3c9C276F6969F2,0.5
0x769778F165B29Dd6f18dB9f1275AA359fC9dCD56,0.5
0xbba7851b4E41eC560236615f43aC7516FC34CcE4,0.5
0x6fa40f47F027b9b2DB83241f2654B13c3A3d03B5,0.5
0xA0AD1FaD4c15E2Ec59bF2ce57AbF135fC2348543,0.5
0x55409715804F5794ED2D5b57C9F596DA769B1bBC,0.5
0xea20a73E3D239Cdf6f0E762BD87fdB1A87Ca46C2,0.5
0x7595ce6E24929A1AB950cDE61FDCB954Ff4F8cEE,0.5
0x6080DC996E93285C13832546B53E14206a688009,0.5
0xa9d8F5Fe33375ed3b61375c42066cF1E41Bbd9B2,0.5
0x02E00286D5d11D2cfEF7B0Af4D0F63AC57031d04,0.5
0x91a67FA71E8bd5eDd54b064F5b221778aE7a109D,0.5
0x35BD323e43496271740334A119a43Ed384206f6F,0.5
0x9055B9EA66A3cAa884dAEa07F177099c2aD031a5,0.5
0xDA7DDd290Ba816F658e61FF3bbDBc324E722AD60,0.5
0x78e20021278ba29Ef07cD3b26d22Ed893B9188C2,0.5
0x6D383348F1e5d7947c2D799cA424004DB2825a44,0.5
0x44F70D8e984ceDE0C7C1B87C829596d411464846,0.5
0xD2A9322858D2507bD2AdC74768849027F464f015,0.5
0x402673c685CA4954E84A38B7Fab6f57d8f50872e,0.5
0x82E5B6Ad650FE2741BfCa6a095d493CF97Ead16b,0.3
0x86F30A223EfEED29e404F9c8F89FF289c705428e,0.5
0x8aD6FA4fc06D35746EdE85b3CB741f92378B8a61,0.5
0x557cA59D72D5C7426C5C7aED4001db18A36843e2,0.5
0xA50d175774c3C37e87A73209a83167FDA3Fa343a,0.5
0x7C7562fBf561859333eD41DDB408b2081279D8B8,0.5
0x726b25EbDE89459731fe18E34F32C43E66580396,0.5
0x8bEF639b132e9ecE6B4F490f947Cd19d01fCcE84,0.5
0x17EEAFf1E8324b1418b2eF03f7a5A1d2E171655F,0
0x407A767eDA75C69cf372965BBD47Ec98da87Dde6,0.5
0xc8cd482D6D1898876D6452A9bec26aee90D92215,0.5
0xb8698cABc87d889D8BF6e7f252ab044B062Fc84E,0.5
0x2CA74718e80E30fEb23473f4908bC6dC81DAa729,0.5
0x86C8109C3fF00B70ad1f429AE822f0Fa5826B764,0.5
0x61d20712851C797a5aCA1eA7Cb2134cDEbaa32EC,0.50001
0xa5ec0FE36FF49727adA0B1B365be8F91A6b9BDFB,0.500014
0x7fDC034C5bB03c4f0B838237d960e5Bc013Db3d3,0.500062
0xc1E7CA17274C36a3358460F93ce30200916688b6,0.500069
0xf41C36fa982d8eFd5742bd0B29821720f790e2E6,0
0xD609349723D489b86c65E44282c90804106b3607,0.500151
0x2E8A53f11ea9ee05fDf45261113A0ACC68ee9F55,0.500158
0x2600544F150Db80438004BE4Bbc7114aa21615A9,0.500165
0xf127292494EB80414EcC7B33efA0593c8AC395aa,0.500168
0x19823530912a2DD909B211C7CDf6A6fD1aa56Af9,0.500175
0xb5171850eF5Ddc5326151899514aD1C711035f6f,0.500189
0x753f8B73582fFBcc4841c55a1E3AfD6C3d3Acec2,0.500298
0xDe66305E1d3008b8240e00a3F0c3CD5605a30BB1,0.0103679
0xb7b7942525343739674223061e437fFf87399312,0.500458
0x8861110F855D75d7754cb11731aff6881F35ced6,0.500638
0xd534981cEF58a4Fa4c666C8a364ff43b6cA1474a,0.500827
0xF16A0E88179865D198eF03Ec71b13E93e7382107,0.501
0x78ea1B5360D2Fe005f4f97777F7159E00e8101C3,0.50109
0x975Bd8F671eE995e8f0B818a40c821156D7Fc752,0.501398
0x17918f0cD537e0523b24B590139FA0F99c06c4cf,7.91E-13
0xEe40ED2C6d857EE5B3e5F6466849919593c58A65,0.5017
0xc6A3c6df712d05D5e9F6d6bC8ed5F3cF445393F4,0.502
0x5De1eC3F59cE3ABf3A526e3FE43B564581F2Ee36,0.502067
0x7C3a0874d167133c3B63C9B1Cb22CC6f2d1Aa8f9,0.502338
0x57355804fD33F4ce85604684D03345bB7fd92802,0.502481
0xDEC3A4be2DBF75d83c499487ac9498De3e7C6EeA,0.5025
0xfD0C9295434E5E358ec074b9d6fc1d3ceA571D65,0.5025
0x747CfAfC3fA0ca631c7875b364142573CC0f5F37,0.5025
0x97DA278Ee86160303bB24d9C69dDEE61bb0aD652,0.5025
0x9C88dC500510E4c68063eD6B90F3DF9a6a3f3808,0.5025
0x4Afc8b82E721Ec61A4cD22946B8A6AdCeb67030d,0.5025
0x9A2DccF4957265C7a0C9ca3E9c10fE458fa3F69E,0.5025
0x5Bec29478eBBfd72f46A5A7b168c05ee087d1FDc,0.5025
0x0df840f484DcBe1Ace5E50026C373a8607037af7,0.502542
0xd35500515aCBB2243294976C6bFB275F01DC8db4,0
0xdd3748C4E49081Dd58A5f64024bA0b106DED1E17,0.503
0x2e9b46695b8A1f8d6693dDFC1DBa03F058908E2B,0.503057
0x3Da0B023110B73b50d1Ac5eDDF4D381102cb78b5,0.503207
0xadc28F2bD8F9533Adb6fbd734CB3F9c34287Cc04,0.503238
0x976825a9E6d1A7f28C88Ef9caeb7cF58318a6E60,0.503445
0x3AA6605d87f611E43aD0a64740d6BeF9b80FCD2C,0.503864
0x999e2b0C183B498CCE7D3cAdE2A099da258C5dd3,0.504
0x05758a4960894eFb591c478fE2DbA9D309672089,0.504
0xE779c568Cb1d8fB4dD83211F1550ac04ac869fF2,0.504
0xf6e96Cac88A7EE5B7F9a95BE251554B6fD151FA2,0.504762
0xe23897619e6669836D2fBD1595F0119B93fDeD5d,0.504775
0x25b5f654FD69837FA76C945A54A0ed83226Df50a,0.504854
0x6C5b415c9B937f7F23106519a8868D480C6d4Be1,0.504859
0x39e90B221fA6520bc1d0120e11BB7DfcAFf95Fd7,0.505
0x100348342a6053eA13eeA348c5E3D0f5783A6E36,0.505
0x1eE02510508707045E6972Ee2F8808f072E6F39c,0.505
0x25b6db48D5c9E2e831987586854163D4fbb63a99,0.505
0x24AB20FCD86f9Bd750cF1501C29711E0C1C2ae80,0.505084
0x7Cee528F208A39d6Bb6F0A69da61DE07A34cEFE5,0.505265
0xCab1d306583996d9da754310556C1c4f03D6842f,0.505426
0x2F3ad2eeDe098a5BE9546D5AD266514090B89eD0,0.505534
0x3fCDCA1Dfb729C1450677A905De859285CD77cA6,0.505636
0x23461e24F1D7601a674ab672ADEE0b4459302214,0.505689
0x00c29A96AfA62B94A6685C0c81bc8197FA2201A6,0.506
0xE8247097B26047590ee7a1a271A451680Ee4738f,0.506
0xF3126062c6000A347d56A90552526783C0B1580C,0.506111
0x4C0285c30eC2504eb5985cd53dEB3471f2fe8f12,0.506639
0xEed627E9E702708b74E03C01a914FBE71f952076,0.506639
0x1a2D03e71D96FD7e7389aF8C28E2DE834247061b,0.507
0xeE5b47E09Fa452c8755E9e51eD828DD6Ec54d93d,0.507
0x9819C8B57cCD98e2164D884885483839d248C18A,0.507009
0x29e51338196CA590eE1F713E891834F5EBeDAcFe,0.50741
0x1c33d3Ff29bD8969776630f1c0763371640b7fD0,0.507447
0x405512912c51c81CC663921a5733e6D19d0e5cC5,0.507485
0x86beAe41e798b3f1114D6E26E944c5C604C32Ac6,0.507902
0x20e4297f8bD04C93F3796B17Bd598f6a461C7f1D,0.508
0x0151385f668802c3c016676e983850409D83e1ff,0.508012
0x1861eF2F60f952C7EFb107F2D277F761C7387cE3,0
0x65a52BF1D2Fb33Ebcba6F7cd9a55E85E79202a0C,0.508587
0x904E37a8B8E59A25323cAF53a3D2EB863fD3Cb9e,0.508589
0xfC8CaCDD95cDB797078b7D11fc4cCF8d62B71bA2,0.5087
0x363B52c2c0C6084a7e14b39eC517e710528228e2,0.5088
0x085ED975A8b6B860DE3C2b871da60a3f9F48A5B8,0.509214
0x1998e5E678b74B7DFbF37720D8Dce6f7d144d73C,0.509643
0xAf11b3B0Ea9C697e92ABDa3D89D5c942fd4E335f,0.509656
0x0a713fCD4197464713f05e24C07a4Cf7Bd2b3658,0.509684
0xe7621037cf4A6f89bB73813DBfE318192a8B6258,0.51
0xc1BB5e58a50B1d5b3d97797614bd387736d0CAa1,0.51
0xEED1CeD82a0B86A3161E36380bAf51a610429A7B,0.51
0x341166d8dA1406971971284Da1D024644B415D32,0.51
0x23Fd3a755f6121dF2877dE92b8Feb36994397002,0.51
0x7C0f70b674B37Cd52792c85dC0587c1dbbC40d1F,0.51
0xe32a5b91eF387C90c1ECAC79dF099755DBC87D02,0.51
0xAF1B620D4c821D55b29fC61eE2B7D2e52644f8C8,0.51
0xE7294ce86F22D1E8A8EDa1805ec4115797e7B044,0.51
0x325e231870461bBAc93202D035EDEf04838F4886,0.51
0x788D6399589e9F657a7e64C116B6b157c77661bd,0.51
0x2416160f6ca04751AC71361F11bCE8d978ee7B88,0.51
0x3255CB0001AFd537Cf60bd24dCdf19C479B5056E,0.001
0x65126779207b70E6bAe3ae0bF69287B6a3c50969,0.51
0x5bEe3FCD33EBC60810105000bAf5c19035D4E06f,0.51
0xFc176496604A50c8Bb3c706539Ae26d5503cB8C7,0.51
0x12b48BB8131294De02d808aEe3293545e2670868,0.51
0xF2f218265C1f6F668D165E0585329AF68eBaa91F,0.51
0x53B106A3897032957E32Ea30e9b64D5d6Da90017,0.51
0x1C89013ECd4758Ef9463595C22B8be62c5990eF8,0.51
0x80ec50Fe22C131FFB510cf878968EA93849891BA,0.51
0xBE8cf792C7081da547C0e286d79bA365b63F1109,0.51
0x0D5fc3c5239a5AF4Eb5675cc9877e9f0c4225C19,0.51
0x8D46e0C5514161465a1B3b796C4E1cA186581b98,0.51
0x151A67f21A2AC7e140B20257b5c8BD4D7185c2D9,0.51
0x7B1D54a019B7F37641195b8965E1B8d4fd9C6B91,0.51
0x0fD6439A794E1c24b6BD8193D89A1c42E91e2A0B,0.51
0x73bCb8EbDe6Fa816144Ea58b637c9d98C334c3C3,0.51
0xd9d20C5bbC7E548E70ab5363F4Da9D3b36260E8e,0.51
0xF4E89987Dc76D4268e99C5413243d21e54aC670e,0.51
0xe37E87E3c7b4d8D1eC351bA1D623c3fd916B9fe5,0.510227
0x2D4eD82fa4862E5a94F3E0eCAf67CD04b44A4326,0.510245
0xacfF0C612E0A73e8c4b012e83d2725473E9E0565,0.510285
0xC3a428587E0DC4f25812BFcf927131CC04613876,0
0xBF634dc11c4E912D10946dC64B9F0416eAdA6c1b,0.510471
0xc64f9C027155d7bA3d68d37Fd23Fa158e069DDa4,0.51061
0x0DA37A7948f1Cca638d0c8b7170b6Ad5C97a80F8,0.510713
0xCDC1F1DD5F358612376D4b1ADD52Afd8Ab358a71,0.510983
0x1f19911C56C284FF1E3DB2D93937F056fdA2f070,0.511
0xc9a5F5F895D460e263F4C2aAAaD98587066ee8A8,0.511
0x6b510f8cf06875Da3A951Fd60E02761A1a60F203,0.51111
0x084Da3a2bC72D2a671aC7308F1DE524c5311a01D,0.511119
0x90795C9EED0c18f031c3329143aA089eAdFB70Ea,0.511282
0xbC920f12A14D484A149c1430D061bDBEbb43a441,0.511634
0x496b53E91e52EBBB9730cd247AE0a789a33EE0bA,0.511874
0xa6FCF3E11A2eD1db8A87ddeAffA06ab5A643b3DA,0.512
0x7725380B04bfD409f254060B5108ADBC6dF87bD7,0.512
0x083C7513eC5F6b3c65F3E6E02CF91b20e2e2A06C,0.512
0x0d54770e8cDb2e6645f11c925B11CFb458FBCe43,0.512
0x738832d4f38e5cD530FA9DAC96581448D7CeaDCa,0.51214
0xec980039fda78BEAD4CC1C738479eE7e03b5FDad,0.51214
0x008D3587f731A9034c975B5eED966F1eE77f08E0,0.5123
0x05a78cAfB06796fC0fc8082f760F443538582D17,0.512354
0x262192A74D85792D9cEeCA12Bef6ab39A65220Ac,0.51255
0xF9EC0958Ded59e556bBc046185eA3a3A8F836F28,0.512687
0x232C6E944ac74023655FD1B238cf7C5b70dAb3C9,0.512864
0x78bfB2e48F0D4bf4BA05fB4519e01FdFD33020C5,0.513
0x8AC6f1Bd548eC81f84bFe893679a86C0eaD01743,0.513077
0xBb29C2e9116b97E8Ad4Cc2950F77Afb3cC1e0721,0.513125
0x3acb76136067C2eF1115caF383686BCfBa50a37b,0.514437
0x9C85C376A50721c75E4E015AC22EfE066dbB73EC,0.514522
0x4165cF0809028a0Bd48929Bc4a6B6E0c6677A312,0.514642
0x1960d4Ef14C3B576D821d3bd475Ed6034A2E6c0A,0.5
0x376EDA3B2D783C695A97BCe450B87694105D7BeC,0.51489
0xf3E37474F48eBA9587E1DA67D0e68aADf982c5D3,0.515
0xe67163F37Af775f05B929F9a1647a5601E60af18,0.515
0x9841d533E8868577F70EA82Ad5D277e53E7E03bF,0.515192
0x78810b1B2cE2e04d8cbe3138bf821b77435C3025,0.51523
0xe4E19C6b559f2b93381e1aD41Ff59dc8F39E4240,0.515458
0x49cE23f50F5B98F017Cc31Ab85Ab1A5Ab0D1F459,0.516253
0x03f3344A01a7697DB1eC51066Ed43cC080483a73,0.516518
0x8AF908faC276Ed82289Aa12757fA4cec8A925787,0.516689
0x19929432f5811BA967b78fdB053cFcFd1518FEAD,0.516869
0x47f3B28BcD2897A7DAF275b0C233ae757d5ae359,0.516935
0x24250d58a9A5765704EDe78ed5263d526B73C842,0.517
0x0F90e3ACC151116d39169B8471e06a75149e140a,0.517
0x02a468352ee14e456cF0f9A40dEd856c2729A9b4,0.517229
0x0f4447Aab13C7db439Fa6E138bfFad76705e34bF,0.51726
0xA386136f9D200ffD911ead40F61e563E2195781B,0.51776
0x5ad89f5De0105b8399Ae3af55F70C51993e398Ca,0.518056
0xE8ba956Ba2979680E4219b3E0558065D48Ad0903,0.518486
0xAcCB02A14193e56Ab54ba679D782d38807a71e90,0.518543
0x6514576ab5CF8246aE034A968A6a87c4E3CC25C4,0.518549
0xCABe6F0f643D5E981936005C2A7EfAF3cb11ab1a,0.5187
0x3113E093E079E39e79A494D02FF15C353b076693,0.519342
0xa24e442861783447dA9EDc91f728f1C6CD9bC930,0.519714
0x7AE282AD4918e9256a07418d1e2fc828A0b4946d,0.519828
0x50c0a9F5AC996F6618ac2A7E2831F0CBB10ECF30,0
0xCEc0aADC9C19c89F552683f1D5853E8B6d8268b1,0.52
0x493f38aa492b30c5C9654E75c7fFBE634806e64b,0.52
0xc6f9E59BC01bc630F1C2F6197028aB26Ff1F155f,0.52
0x4d4d94b098fd1Fe2461dAc2EAfC0cF486A43704d,0.52
0x506D0199ec8F7C0b698a9a92c1A40EeA89344f9D,0.52
0x8ccA1c51347E675d1Db58D363393A4074dF8D3c1,0.52
0x5Ce8d5Bf65bf624898EFF3B7D673D3d291ef962f,0.52
0xd98aD1Fd4aa0E1c876d91968D1385aa9E1Aa98df,0.52
0x81aAcDf4a46419c881fA8d626D9FFe30D8030ce2,0.52
0x6f29A17b88326366A539bf2F1d63c9f81C4F7BDe,0.52
0xD187305083Cc4E0B4b77214562ca854D57c2045f,0.52
0x2A250b828030d9190a4f013185eb85860e83bA0e,0.52
0x3D64C3E52397cf54082F3296FEc0cE56A09208A0,0.52
0xe4cC22A606b0a44C4e2E8b934709CFe6678A7DFC,0.52
0x6248345602ca09eDd5fe1A5d671FC2e347432179,0.52
0x6A1008E239BaEDff41c93597C95fD99A832c6969,0.520049
0x8B465F07D6f03FCcC9eB8649d39863b76a6357c6,0.520428
0x3fe2C7A6B0b19D5CF0056354EfBff65a40B18a84,0.520967
0x46C37cBaA7cF61DA7C2288E23540f55C8E7C41A0,0.521
0xe4837fFb370d5562B2a0CE51678f7ABF63D9A022,0.52106
0x4159D2F5f05815a7A6Cc7B1974a4fAe4A929Ffc3,0.521237
0x66383394359CA760aB00306314540877E90688cF,0.5214
0x7ADddab9C29142688cd0ba1C3d7548033074Fa52,0.521487
0x14501A4B3b7Fe92032222Ea0E91E3DD313d88b0e,0.521848
0xe5Eb3A9D99397D69a32cCb0873d7D9Ed5eD14EAf,0
0x909f9ef8a242e2df9c65c2535f3521e9Bd5212EB,0.522521
0x9285e51111b052Ad98D4A5A5e808262d8eA8102A,0.523
0x859D8E626889801ccfA765Dd8aD008A4206B25ab,0.523196
0xb9F42DFEFEdDE4B832d32057A761DA016F96C41e,0.523606
0x963fd6ac3513eAf447bf34bF8AafD8Bf04E9B305,0.524334
0xDA11caA88a5Ef37af622B16E466DCb3913197263,0.524551
0xAc0B95836400D1705fa5f73B6Ca7472bB82fef5b,0.525343
0x6953e9078A8293C23657AEb4cb9BAecb96F69b58,0.525815
0x91A502BaE962c2C5DA1FeC8c4EC69f2A2A84a283,0.525816
0x3d5443641F1dbb67f578266D9891fF54d81AD1b0,0.525874
0x01E46Bbb3f24949df99E1E4e200642EF39CD3dB2,0.526063
0xEeF72E6feD72CE7A578ed9c02bA679317a893d76,0
0x11ddfe7970616B013F08397f92a7b6d0e1951e6e,0.526448
0xa9cba222a9e8c6d17a7C6459015f0b08A4c2457C,0.526467
0x8fEE546777AeA167cCbF3a432633a34F9d2Bfb6d,0.52669
0xe2Fcf9ECAEb119347dd6419CFce2B398f27BaD12,0.526783
0xd2f931fBAaA5b39F14c147F843BBf1a13186399c,0.526956
0xC341cfdB1402cd0fa94f539Ff5Cd253A8862035E,0.52728
0x31c2bc2B5B91dCea5C6ee884D068Ba3eC09b5126,0.527401
0x679A63B9227f901C52eED6B27A390fe61d4bAE0B,0.528
0xEAcF16b7757A9f56AEd5C4C187016B920901033E,0.528767
0x5070B51a318a9B8A45B26B3559D0fA66173Ed5F7,0.528798
0x6FF4416cD996576eAab06474C30d0F93F7Fc62d7,0.529
0xDa888Af6026e69F881377280F88545Dd472daB80,0.529098
0xDC3391c6C5f317f46f5FF076acC7E77d291854e3,0
0xF3A3AEf8B4ca0C8570c0F3Dc96d96648E5562108,0.52951
0x6D8037F0598CCcF2c9EcBCC97c9A19730FD4D220,0.529547
0x0cdeC239A6Cec505B2C4040d56c8C501129A340a,0.53
0x954486C4BaFC2e2A540Ac233056C64d1e7BFF592,0.53
0x29FD483dC5bd1E9662223A9FE8b8a6A78E2d1707,0.53
0x4114183257Be3c28C26798f29e9687955c8B514f,0.53
0x291E7cc02B4C8cc7F30E9b5011381D5882D4F2Ef,0.53
0x9db23407dd15d24751780916B4ce4E3d88057e92,0.53
0xc5Ab500EB79ED724722d88e7faB596064376CC16,0.53
0x2148df0b78617704E2b74C9030EfFD4Aeca78712,0.53
0x5D2952Ea59A39e14cc1859d7507AEA6AF541bE4A,0.53
0x70468104BaB6d4F55b6200fA29e99Ce6f3dCf58B,0.53
0x5B206fbDACf61FA4088AC942eD64E0fD64Dc7380,0.53
0x4D018C315348b3f36bD751d09525d2EB568AefA4,0.53
0xC9cBEba47dDaA6Ec0a43B2f52539CAAcf828E58A,0.53
0xF06bB98D187632c014DEe7A0b52EEc2F6035F1A2,0.53
0xc1211Bc6A23a2C2aC9b9d07e4b55e96c79306b2c,0.53
0x9ba00B714d1075742D1047e363646b612fB41939,0.53
0xF32228583A3c830Aa7a761d67895B1Cd006948FA,0
0x0888354392f3b0F6cCC00636aDd296f3BB731D91,0.53
0xd2e25aA399C414aAA2864E43cFa99A9a77F6cc5d,0.53
0x5985225785ABC8F4Ce99aFadda7C01a64fD557ae,0.53
0xAD8F06D4F7744ed5AEFB9575833aa90bC70d9c06,0.53
0xf9199Dd4725EB3bC205965fBB5ef115798d42C17,0.53
0x7F2b4c1E30570B7e36d8A814D5296d7Db032AA37,0.53
0xcd183c9AFe848c304c96124B04Be97Aa9556B0dA,0.53
0xEDe6d4A6BAEE54828e9f4e0e4c7dAcEce2862419,0.53
0xCf5fBB93F979D2D17e7dade4b38831b9A207059A,0.53
0xCC03895418d6AC2Afe26736bf10CDE20013566B1,0.53
0xf1A15673C5f47Ee347A5650DA53FC8E8ceCc1a62,0.53
0x2f8c33efaEbb73a8D2FE44d4554ECB5Ce074128d,0.53
0x7E0185e70791b03dC572a36B6772245Bb5F97B53,0.53
0x4eF86CE861e6164F3B7cc1844183E0258c980A5F,0.53
0x05886C6A073848120D1083CFe067aDF2b3a219f9,0.53
0x1c76881eE7AcDC2D7720731B12Ae4782E24e0b6A,0.53
0x6997AB2a2C2b12C60736Fa6A867cf91dB9f2F21C,0.53
0x2896E90C07659fB6b0dF440Cee7201eA46D6b601,0.53
0x5f6c37e56eE7e99d06D5355Ad97BaaD4024b3F90,0.53
0x2Bd6c3d9b25029C82a193d3a79279deF3aAe2D11,0.53
0x95781e4a0982Fb7e05785d16bDd8b7f7a45C4B72,0.53
0x8A5F5ccB6f3583fb5A788AfCEdC567953A10Ec38,0.53
0x98Ac38490a33242617954654F8d54e2941eE92F9,0.53
0xf8904a58DffB780e424196681282AFc5D5799505,0.53
0xFd8eeFb173dE7A7Dd2C3F2A619306c277E2eF988,0.53
0x4d5Bce264cb93Fea308377Ee292603D15Ff50Ce4,0.53
0xffa255491e66235c50D14f2Ea48183F56531221E,0.53
0xac050173e74B5b2fdEf0Cfc9cE6F0C2e86adB478,0.53
0x9654272bB21eC0A20Cd3C0F16F15F4f3F18bA4c0,0.53
0x02a54A21471775df690dc11BFa8704b0bE1Ba171,0.53
0xbCdC32aAaa6f621FBB4eabB10F0cF923ca51344f,0.53
0xfaC006335660D57f63217F9b5Bc983cCfc8C995c,0.53
0xCee24D50cA56A0485478b40BDD59f3De412E5B79,0.53
0xa7a380587727Df3Fe18E15B2C035B715904a0b13,0.53
0x53AF8473B558dc42275aBCFcaaf3Ce2fcBd2c727,0.53
0x86fBF63A1C3880331eeac7108388514B43c0aB22,0.53
0xEe1A05fec329Ca6410B6321F2e715e6155445b54,0.53
0x75109593fa1364aD6e6460fA79bA22CF45ee7bB2,0
0xCc0F7C042f1AC8528047fAf0c0C4A4122E9E18e5,0.53
0xECC0E79Bdbb9da8b8A53B749A717CB0Cc3Ee77C9,0.53
0xbB2EF8182Ac82670D4E97008ee5cFf050809A6D2,0.53
0x1eE9bb45632539353601247FbFd19A500dDED853,0
0x6feaC7984BE5FB0D44294B044526D72453643AC0,0.53
0x1f5184d0bfe26E03E068bB588D5b7eA6eDfE0a99,0.53
0xbAe51b04eB3366863417a1F391AA8fd4603cF4c1,0.53
0x99a3cCAA84ba295733f2168D8BBf97133298772C,0.53
0xB95d584F1995a4b6C4791Dd0EBeE25ab6878490A,0.53
0xa6577b8682DA2B201b05109b5dca0C7C771FC68e,0.53
0xAd76A4cd362E0FEd4e447AE9Eb1462903E125E95,0.53
0x22F25baF2728D4a1032E0D77562a18419698B681,0.53
0x36dB825Cb47c0e44C6CCd4343f10762080fD5c48,0.53
0x950073eF02aCc7B27E6904A4D43e1e5Dce1E114c,0.53
0xcffB98f5f6A802bc24BeC5dbcDd90EECA021D76F,0.53
0x34a674bF7637b070f6a83E7150De1db4Dff7f0e8,0.53
0x39AD79CaDc62BBFd296DaBe47947dCF7BA4C4B7B,0.53
0xDbeD50c087830F6365e4DbAc5F4945434034730d,0.53
0xE3350205701ef70C4EBE24832D2F2264ed470b2A,0.53
0x33Fe5A5bA66a4e18089192d0f32cCa942ef86143,0.53
0x108A00aB4205C2F15ECC6e8Bad4B0Cb75422421E,0.53
0x88019F59D2Cd6f4E24811f298b888Ee9a06716e9,0.53
0xaD986B9cAE877a5DDD48F91c3497477dD4017413,0.53
0xBcb1Ba1Db1158F6A5E96bCd4cB5cf046F8B6a3B2,0.53
0x8420aEE012D4AD60c792F12C4c446af1AA43B73b,0.53
0x50ab8bAe5062fb6587ADBE5e33157d17B2aDbC61,0.53
0xD1Ae9B47739A2b12772E4DB84d8301C2F409Da64,0.53
0x6969Ae4006e2aeD2C1D38b1Ce724Dc9F1266F776,0.53
0x74d8109ed14e3664f18FcDe3c9365c08394e456B,0.53
0x1EdeB8d2c220B4bF15E7630E5C6865A3d88EFAfa,0.53
0x75482a31a3a3e21461120183C205AB2886024D0D,0.53
0xD8b3de4D62E254dfF453b944eb5d821ad55376F3,0.53
0xc4A5c059840a146B81C77bF79f1398F2b3D28Ca7,0.53
