address,voting_power
0x420f253087044b8BCf028dd89F8fe83Ba6275E84,1e-18
0x908dB9d060CB5401aa0857eFf840055569E8976f,1e-18
0x076962b94fe56d6Feae24f0878b7Cc0EB506FD82,2e-18
0xDc1E5E4b8adAcB60Dc1726A66885cb3343eb654d,3e-18
0xF4cd2e756b4F5c24264B82D20e0ffD4445326E15,3e-18
0x7f843D2dF640B5F986B9C14C405A1728f8084D0B,4e-18
0x9F295d05bAeE0E95F52aC1db0C2bDc26A226e4BB,4e-18
0xf1137449Dd57AF5A3EE2c1254cAde576686F66b2,5e-18
0xb8150a1B6945e75D05769D685b127b41E6335Bbc,15.9912
0xB912549A2b525cC35F8Ba14813112C81cf79F624,7e-18
0xB0bcbB39cE13C8B204a04deB9F1587529D85E50a,7e-18
0x31A8A1b05aa54A720dFAbdb11080bc24c2D4a502,8e-18
0xd6cB09384C7E2768F04fD043541aaDA441CF0b2d,1.2e-17
0x6501cbCa37356D48DA8d4327A3EF17fAF0381097,9.4e-17
0x493eda9c3931286ab37CE4B75614509D93566696,7.39e-16
0x7d96A6f41fd31C7624f7069415BE58b5e3576D34,1.25256e-13
0x4e2ada4D4E0F2E3395C0D33C64E8d2D91acE50cE,8.4458108e-11
0xEbDb626C95a25f4e304336b1adcAd0521a1Bdca1,9.0660359e-11
0x3d9819210A31b4961b30EF54bE2aeD79B9c9Cd3B,1e-09
0x752a98e22Cab5936001a7a3e5B793d6F9393C349,1.430695284e-09
0xd9293636EE3Aa663fc563ADB0912B0705dAfb62c,1.60796211e-09
0x340CE28FA7FE0e208F31d4D00AAa188FCc881c6d,2.994524026e-09
0xd7bCaa40804b87368509db9be3d656F609a97Fed,3.442830386e-09
0x6B0DCBF21cEF9f88FD1d2720571192Ee18f0CfD4,4.822690068e-09
0x21912615562C9522EC649d45B86D90baCDf9428E,5.017581432e-09
0x38089eb17114B7411e5da01eDbdD8766691776A2,5.659314454e-09
0x81398d2EF3ecF702170A185c271AEC5e8a4eF787,6.63535273e-09
0x478a2bC9Fa2Bc594d875BC9c88F5cE9626BFc8C4,7.683941401e-09
0x457aF9266f8aF3417d784c2291FC50b1249c2553,7.995838421e-09
0xdcC9501bf95Ac934BB94b4d799D3AFc6d08B0ff1,8.601266676e-09
0x419CB88fF10022C6D2533B366bD7613baBb8c9A5,9.647193618e-09
0x8681B4EeE520e4830b332aF5b15f5F9EBb421c4F,1e-08
0x2C8E096ffC8F82879b077E5391d3bc731f3CaB5b,1.5999872636e-08
0x8cf6a9724FDd81bFAB3FFAEa42554459d45645F9,9e-08
0x231509CAa722D972660875D0C2a661F55d348e4e,1.17155e-07
0x5FC727DC8C1a30e100D8C02339598b027F3c44CC,1.56338e-07
0x24bf1aE1b02F487550516140f0DACb553ED420fC,1.85782e-07
0x97529F897B9b70166eB91566F01Ab63fe838ea32,2.02679e-07
0x9164a0570D2509109AcC7da95399359CCDbe9d4e,2.08701e-07
0x13adb88D0CE40651625b43B597019f9CE3D60bCC,2.53133e-07
0x6FaC3369E8Bbf43a5fc42d436A607efB3622Da6A,3.66728e-07
0x2aA1574d21fD07CaED14Ff1F7050736070098334,7.27878e-07
0x238F24101876377E9178d125D0747DE7fad9C3b2,8.45979e-07
0xd924698fa35De5A232dE27F61cBeE2Ad3AeCeFFD,9.87159e-07
0x94BA7045a48bA125f43753C9cCcF8B2f617FfEf3,1.25424e-06
0xcE48dF93a5869E3CbadfCafa9aB6E73e96073104,1.80502e-06
0xaae7C50792C5DB29f1Fcd7CAf6beBdDC2Ce18704,2.29488e-06
0x413cEf7d2f4ccE6A6ebC77B51E8ba77362e50f13,2.99305e-06
0xE246E0C766940AeE264474601Ed4A0b08F5aD65d,3.66214e-06
0xa8bF0cD4D76D92Cb345e81999029f3174A219305,3.68801e-06
0x7D37C6883B12A530836965e2B4f2CD43633DAC4B,0.0
0x10a00bec3F14D00e0Ba5ed1638af1684C4D41330,3.85922e-06
0x4A90187768E0b1d73e82222595d255da35Ff6d21,4e-06
0xA2e7002E0FFC42e4228292D67C13a81FDd191870,4.79349e-06
0xB2666Cf3b03e9d36C3af8b1ee9a60e1Ed34c8c91,4.8103e-06
0x2544F859827a03B044b772B02d63F42AC2C1f096,4.95577e-06
0xeeFD432630eA7e0953Be5404712fDBE2A3470B47,7.17649e-06
0x0af34B996d21c2e6455c8896A7a6674f6C233bc1,8.40468e-06
0xEFdf537B67ad151ce8E6ec9E4F2f7B9233d3617e,8.62742e-06
0x5D0b4C705A7192F661D9CdE670a2CFb8Dd9a1859,8.85911e-06
0xE236C772Efb7e6eF151Ae30af17cC266B7AFfbe8,8.91788e-06
0x9B46c4a8Cc7168BB4DA966D2F576c37713068380,9.12081e-06
0x858F09336b4EB24076D4cC46fa932832dD8FC13C,8.54e-06
0xA97D4048b71975a475766E8278dcD2DA1E8674fa,1e-05
0xd40320a84F8f20dC533015038744e8Bb8686D9f0,1.03526e-05
0x5282bB49cb819B348006661cB2dc2bcaFF45854d,1.15825e-05
0x946da14Be66805F5AE5407F6eD68Be061faB7533,1.18116e-05
0x21B4e5541F53e4A2B2EdE53d5F099eB484cbFe32,1.25827e-05
0x2722764F04C605E378261EbD577434EBEb4C3746,1.26541e-05
0x2C4E1063844d5E66e260c2cCB0949315e178A477,1.27472e-05
0x1E2fCe2E2A821c254FC4E53b373586af07ED0008,1.34806e-05
0x57E648f095DC7d8b26e97DFD1d03BE8D7fBfbf71,1.41052e-05
0x9725BDd039FCFE6DEE3de5398C3ba06113390aEc,1.42604e-05
0x08F1c67fAB9A55e2b01D54036864fe56342c49FC,1.51847e-05
0xef6103de90208F3dfAce661EadB120Cf8075f9D2,1.62644e-05
0xC830E3242B62a3b6006A6125B02aEFB7Ce1f3504,1.875e-05
0xEd9b01BEE56A4680aDb8Cf052508C429fa45a0eC,2.02481e-05
0x25Ea859bf948c1010cA558f16aF846De6a03Fc29,2.10041e-05
0x69863CDD8a25Bae9a57271f7a29a76764da87F1a,2.20861e-05
0xeb4A035aB80e9e95D1167B8E15ad4906e2421586,2.34166e-05
0xC47FF326cBa324660A8982C8C101F87482387ccF,2.567e-05
0x10959926fb4926D181a2ea46CeB234150Ab70C9B,2.57064e-05
0x582d230C16a036114C1bf840C61c247D18495953,2.60085e-05
0xfA041D28Da9c98257707c68BF95C41A768D6D910,2.71165e-05
0xd4f50234b84cC9C4cCE867515Bd3990e86374AF7,2.93072e-05
0x2eB4Aa09f260576BA327577100A7b4AE2e008c26,3.60904e-05
0x5460D09437680Ed65bCC2F0208c58E8ea23D8be8,3.9012e-05
0x83436C8cEdd6A5E872E6F18D271cad86FB3042f7,3.967e-05
0x08c2828ec23EAA2434861CedF8469572C2Fd2ea7,4.16791e-05
0xD28AA050A25B8fCbf7A514db8B950444B9E7f968,4.401e-05
0x1f2Dae739843041fE2A81b20f3ef9a2a6Ba8EA7C,4.50522e-05
0x63Ca3DE924Fa6C9bd5c1e61bb787AE804D504490,4.54463e-05
0xEb62790C0628E8E93567f2C08caA3419D8fE9153,4.73195e-05
0xa7DbeE7f9CCDd8c91B75067CD31cF0b6d594fbfb,4.78974e-05
0x776680be063e521E4825998a573E885904C18793,4.94709e-05
0x45Ef2F801c7a7bdfe759B6ae06BAa8B0755a3B82,5.22522e-05
0x9C0CB93eE323e2a1960e1242121D3E33560dB0F0,5.37021e-05
0x21f0805D0778661Ae90E8fAB889e120E7E9CfCd5,5.5357e-05
0x2B19fDE5d7377b48BE50a5D0A78398a496e8B15C,5.62984e-05
0xcF63E1C31805254b6fB3Ed7829206c2b2505e3a7,0.0
0x7211edD6a7D5Ee770c2aB6e0b3c5d818Eb94C741,5.8033e-05
0x75a767802353282641C53718B7f0e9445b2787f0,5.82993e-05
0xAc23C98989b2C36eb0E2bf38A9e3285DB4EaCCFE,5.921e-05
0x3ABd36d550C007B148b8c77c1F340D1e8eDA172e,6.62097e-05
0xA6518bee322af13ba71c471b3527416ed08AD2A4,6.69385e-05
0x61FEf96e49F352fBAC4645B0F5aefC0F40d80695,6.71429e-05
0xd5Cf5e25f23F466016f2b860D68177418C5A8648,6.76945e-05
0x976bEEbBcf1a819B770fDF73E8e134137E8306BC,6.93513e-05
0x815B1362CD77b6ed7Ee7D1848E3A133062cCF5C5,6.94635e-05
0xb28039c993F89fF46B01FB8cCb2D71bb3699d799,7.0231e-05
0xc1EFC49285Eb5Deda2Ac887d613242475ed15048,7.40756e-05
0x2a40AAf3e076187B67CcCE82E20da5Ce27Caa2A7,7.54012e-05
0xf656970A1994C211aCdA565b8Fa85F045acA3E4d,7.60323e-05
0x9709a9f77d4349e1DA4220f1458fBe9339d612E3,0.0
0xd910D7cDF629493C5c3b13fAa6Ef0f9a7a12838F,7.70675e-05
0xbE402576a5dF2DdFFE115D719BD74fBB6cf1a9D5,8.22297e-05
0x495421D4bf0C6c175f11e39D899CE4760d9A6f48,8.32586e-05
0xD1baCcf90a1f041A9157d79EA1A6f48510759BBb,8.56863e-05
0x85d14B5B709573c275B1cA9C1686Cc120E9E715F,8.87937e-05
0xfd8835dF382B69b3cd498aBA0d745Fbf6a421D13,9e-05
0xd295397b3E131136e9D59aE3f2CA1FF3Fe9eBECe,9.159e-05
0xCEB2cA0AC8527e7194ad9fDF6Dc068D3CE35EFf5,9.319e-05
0xdE05aF3bEa134C57edc9682be9AC5874BAeF056a,9.47711e-05
0x42DbF634c256acd17beDDC1330488F1BEa7B8BDf,9.57813e-05
0x934813b39995da5Cd6137F9807f555914b150C53,9.668e-05
0x29033B001dA92E7577760bb05e2C78210f1D13d0,9.77098e-05
0x56bABdb63d71879f8D77e2c9515060d3Ae29Cd9e,0.0001
0x33100C8fc2ed4605e05EE9aCfafD066D862B7CE4,0.0001
0x3D50CE1D4568582E810719d388f278c6362e4133,0.000100013
0x458cEec48586a85fCFEb4A179706656eE321730E,0.000101
0x0d903D998dD28fa8524A5b29A2dCfFD88536672a,0.000103395
0xc7AE222dd1B4B925fA5a5459da66cE4865f88743,0.000104568
0x445894132E2936A219dD6de9B607a00FbFaefdE0,0.000107111
0x500Bed8928760C04b136B27Beac3eAD68e13040a,0.000107995
0x78c49A9Ff270562F0AAEa3E54c12d5841aCDf599,0.00011
0xEFF506a32B55D5c19847c1a4F8510c00280c27E5,0.00011
0x5df178Dce46e35ddd122f6cDA1468A91Ea819e67,0.172112
0x828355119398B77D364F41EF6533DaD936d5B5C1,0.00012379
0xCF61eBD3613684a53E48eE85d8fBc80C5156c479,0.000126321
0x44d21e575e98afD658CB8833616d9c9d222A7253,0.000139021
0x09535d4A35E5f16aaCff6aF2166Aff99ee49F56F,0.000140821
0x1A929b5d550C45ca8A0cFDB82F7c9C15FC278f31,0.000143799
0xD0a5266b2515c3b575e30cBC0cfC775FA4fC6660,0.000155618
0xa6E22E7792DCD28C586B61EaB2616B60fdC03Dc7,0.000159148
0xF5B4747395C8475f4fa3632dA3C6d4DBC5dF4f14,0.000194879
0x1434D9d42F369d8CE2b10287108eD5E996EAECE3,0.00019821
0x4cb51194090820527547051a43Fe67F9Db82e66B,0.00020547
0xcAb3d8cBBb3dA1bDabfB003B9C828B27a821717f,0.000209881
0x719daFE0bE7abf7d2b6C67Eed4fa18D970D3Abb6,0.000230646
0xeACBbFcff188B1B59179AD549BF91b82E1A17c4a,0.00023985
0x062e73c5971eC9b7772e4D3eDe1e7d3e84e86d8b,0.000259324
0x06F5e91071B4f7721AE6915046a7a868864a323d,0.000259398
0x62A4f46851Cf2E8c9abeD5972513d38E99aED3E9,0.000274705
0xAe6A4264C6ca1A04DCB5E42F1017595d62D28B68,0.00028049
0xbBFF8601e0a69E6A2D6493d3a27cd9a831756543,0.000287971
0x0d8806faAC4deE9D403C652FF8e0567eb7DA9044,0.000290134
0xE5A52921901C58971ba60725651Dc28bdE98BEB9,0.00031325
0xB326F62aFA5cC4Fce10ac486D4991ca0eA90b6d0,0.000314339
0x4140822d1f1bF706619964A330cC622A076d23e2,0.000329603
0x8Bf66406Cd4ED450686Cde180A05121A915b3083,0.000349903
0xCE58F6c254F443754f5a55998da27cb799eb7667,0.000355409
0x69869Dab2B312BDb819519851C99A5F1C002039c,0.000366758
0x0D08E4b40064fbBebD3d70d56b4Da0315C92E4D3,0.00037219
0x574ED0f2Ebd15F566268D67F36dFe9C24a56E434,0.000388979
0x3611F1066e44271519fa7044cf87eb81F58e99F9,0.000402943
0xBd33DbB465b4b9cbf67105FD4Beee10ffc11654d,0.000410662
0xE29d4607AE88846e97D717e64FFe2dba64da1949,0.000418446
0x3797E80fEc6AB2a4745C00807e7cf4F42E95E332,0.00043172
0x903CbfDB0A89E65c88AA93Ed81E450C4ded51639,0.00044292
0x410405e4370010bbba3c0586EC50b53e6185C972,0.00046746
0x175770640c5f125AfBB7f4af3FE79B9Cd61472f3,0.000473062
0x44E24092B2Bf33BcADCd1ebF36fDd852e84454Ca,0.000558928
0x915c627A8C2AdD9C68a4Fda219E459e5C9815019,0.000569581
0xf68E63b08906C7709A870de9F2D0392986dF6DEE,0.00057826
0xb61C85F9ce87c89C012E06FcdB501ed229a3776f,0.000580315
0x96395EcaF391f953CA3aEbac4Afd71D23F34bE40,0.00058957
0x66339e64c3447F32251a3Baf79bc7f4192fD1386,0.000589673
0x0CfB57EA7DdF87E492330D67153c16Ad18b5a5fa,0.000590932
0xB025299f108D053a03fA0e3107BA4f81E8f4F0B6,0.000654351
0x3cfA7505b674a690f992fFE62F916d530354478e,0.000658684
0x9749FC1cc2c0A1A192A0Bae614D9D4881c0E0bC8,0.000674478
0x9628ac7812C58Cb75BE392071f53F94A99bAFf6C,0.000692611
0x642Ae8ef5021247459f1f0cd5F3336a4E2A4c094,0.000750042
0x2094c87326cE8dF535C210f1cCFf91ff13DDAbc4,0.000759531
0xd8d8362933443286A44FE95Ec85D9acF58A056bb,0.000779149
0x2009A374FCd0497Dcc54d20f89D583661A3C3b1a,0.000793464
0x9d30F9D302989cA1df6e4DB8361fc2535997Cfb7,0.000793894
0x32D346ffF8eBf108913575bDeaBd5f7FdAB14985,0.000808302
0x056826ffb76346a07Eb32e1AD348C417f5233691,0.000813242
0xddA189B70d820675BB0412C3DEdc2bb4A53acafa,0.000855295
0x99Ec68984da03d341AD2140EcA5C42A94eD6b58C,0.0008635
0x6c940529586625c2f0f75b10c840c43A77f37F9f,0.000866613
0x5fb8B8d72A3986d9CEA5736675280C137b5e1F9A,0.00094559
0xdE26a4c2E69Df12D98ECD38dC204B5bDf850A80C,0.000965037
0x0E13DdBCbC75d0E879ac8E2Cb533C47Be14B14e4,0.00097
0x9822BF51553007b25D966E1E607E7A156ee3742D,0.000993869
0xdCAE1468b4D00901E4ec10f540Ab6362b4ce1311,0.001
0x61578488bD1E5AfbB442e6C943490C454b050D45,0.001
0x58cfEd6737710D86980f6C65FD967553e17dD3AE,0.001
0xb4577F812Ff263eC939a343C467aB4fAf423ded3,0.001
0x765084190B4CeE99841D0bBBB64023Cb5e6E7bd5,0.001
0xb133838C73e830b25bc7C8C6e20D61CF64BB69F2,0.001
0xB362f0E74f3772F466C74bfCD48FA97688A548Bf,0.001
0x10061123876CEeA12642342AfE829444b7E0d48a,0.001
0x5615f06FCdf071e2715371aB44480f944A2c6A3A,0.001
0xb28cf9FCfAa079FF21CEDdBFC7B4b2FB9c7bd70f,0.001
0xB4CE15D0DD9E31052D39DEefCDd4152c55b6C233,0.001
0x0849aBB07F28B7349a082cf5138DAaffE1D17c5C,0.001
0xf9130ed98cFD5dEbE20fb6ab318b23a764B5F661,0.001
0xB5a790758Cdb6644305d1Cf368b67bbbA4c9a68C,0.001
0x5F1DbF6B9dbA1B53dA4d7d08996bC866eE9E93E3,0.001
0x03D40CAa5286CD001DbA6fab513ab4f4Cd80CF21,0.001
0x6954bc45648465b0bd7C58EDAeb940BD0f202306,0.001
0xF5C957c694266d796A7ae7Ec0e09492E0eb4D22a,0.001
0x81cA1c04B1704a5fC775Cd32F8e9337fB8d45750,0.001
0x50D2f9157F67e491638233fA2E27000A4265e887,0.001
0x404BE1f0593cAbbd5Ff76Fb65D21bE59F8E43a0F,0.001
0x2C1dC40d040ff7bCBa1Cc6268F96b1D87589cA2C,0.001
0xF714bf31a65D611e41DCeb91A48bFC355f44B738,0.001
0x28296d868CAe7d63B24C687FEC1FEb2677E65fE2,0.001
0xbDFC145A2B3650ce2aFEA235D75695F319D06cA5,0.001
0xEBED77870450d925a7f09c3c517E785D020bD504,0.001
0x76F48b0Fa66c8b3c499874c12E6c9A4E6CF8cE70,0.001
0x924759a95caE1aAD785DFBE95ef9f6110734C34f,0.001
0x0aa5583751aD59D8A78139302DcB294E39A12544,0.001
0xb3ec61d3904BE2F95EFec7b045Cd3702AFE26a6b,0.001
0xaf5d346d926b6E80f86656A321F7D29A4956dE14,0.001
0xf9b5f482ca5F48012A029b0030fe52358a501ADC,0.001
0xA1D3F40FB766214ef1a924de7F04a41E432a1780,0.001
0x449ff7b9B96fF8E0cb70b02BD538345931ce9F70,0.001
0x19305A1C74766dc617A9669Fd18D95333c99F666,0.001
0x7FFf8aC46863ACc7334955f5B525a3cce334577a,0.001
0x801489FDa8EAb6C072daaE1b3b33aef9f7B86882,0.001
0xFd462161692080C924772623eaB2eCDF7f56b928,0.001
0xbd8EEa2B8943EaDB843434b613274cc2e9383789,0.001
0xA14325989c25fBE772079332c3B1218f7E192159,0.001
0xc96292A1a5740ADF7Cc1f96F4f43DE925AF63AD0,0.001
0xe3b57b770EE1638b566237C48395a78E0aA56FeE,0.001
0xafCFc04A489EcaAe659A0b227224401CA0464004,0.001
0x3802c3d19E9687772cE426d84e455563f245C369,0.001
0xDd458c99F0705dD61B8ea8346C8A024B72603297,0.001
0x8D6abBF6b2d88b550096D77e9B2B5566e8468844,0.001
0x424Cd932c9269e2DC56AF44fDE10Fd8cBB98C30D,0.001
0x3ea6cD400a44946e9002C8fE97D29bD86526AD39,0.001
0xB685ECc92c76E8Bec5B5E728ff02946B6Bdae25E,0.001
0x7FE8708De685e33777A6781EC28F335ab4Eb2C54,0.001
0xa17b64AbE6A34b684FAF7DCC465dF9a91F77AEFE,0.001
0x91f554adbd461E6f23DB511e64d6416e2Ed09cD5,0.001
0xCC423E705AFc75f7D8740068a50F66FBBE74766f,0.001
0x70FBE7c3a070B044000770E5eB0756316C029391,0.001
0x1915352c98aCb70b56af85FD98A93570b1103314,0.001
0xC79Fa34Fb0EEFc2BeAbEA853DAed88d341FFd48a,0.001
0xb145f2ee8459E2C18BE9fba971fEb65D8127f2E9,0.001
0x861ed394881Ee7c81781Ce5B7CB59b45677AC73D,0.001
0x8f6279885dBdD8102880cA58D3FdCD95AD94235e,0.001
0x5c7b8D79A9d7263C98DC739E715C289AB6ED78f8,0.001
0xD03Ad690ed8065EDfdC1E08197a3ebC71535A7ff,0.001
0x8867608C39FE581f46bbdc34f7F59E71815b2C8B,0.00100725
0x8629438f5f92B34dA3dFa8b02c840425778e4921,0.00101153
0x485e62dBaDaE7Cccb5DA1082c48B833aF989D7f6,0.00101194
0x44bb5d95B61c62250a353Cf4824A13F679Bf4d58,0.00101744
0x95C442077d54EbDe7C62a77f306e99FAbfFF397B,0.00103056
0xD533A7D71DfA228950fc189c4efAb75b049e64Ff,0.00103282
0x462cbA2dC7e2709143BcaCC86ec106354cf82108,0.00103798
0x03c055C5a97C155cf68599A149cd24c510fc98fA,0.00104023
0x27be0Ac938729c5De96DE4eeA0714f77A894Edb2,0.00104611
0x33F420344CCc3A96f928510d400386bcD596A7e6,0.00104777
0xC7f2653b8aA2CCAf450E1f0E3dba1bD9c8D2B3E6,0.00105522
0x50F4285ac54e11B34af6aa85634c8C21ED1eE9Cb,0.00106441
0x759e82cA03541538CC95EEcE0ac5cDC8e6D2bec6,0.00106865
0xd31F963E0CD3416EF12170a5BCc356C9d996f836,0.00107005
0x51191C5ff5a35955B88851195D59d4b4B1A0c7d0,0.00107759
0x69eE9fFC58b7fE83Ec6D25b824626AF52FB36848,0.00108271
0xB2EebaeB018ee282837A01AEF716bdAd9D1ef74E,0.00108451
0x3AC9bf13d46A6fa8f17f0e68A9C02ddDe2361c16,0.00108653
0x74184413B4cc1E2203FE903484dC460b1DF8F680,0.00109034
0x7c7E1fF13D62365Fd8Dab848978BD66296346A8D,0.00109871
0x1d2f34cd3F7aDF2c8bA7C3Ebb7f070837D441030,0.0011
0x236e8fB3762D6421465486A9ABAF2445BEbCf2f1,0.0011
0x40dcA7ebd64184E643fE629898574f0C1Bde5F82,0.00110014
0x1FE9F6fBBCEDc38a9aDa3272314EE07e493477e8,0.00110023
0xDE856346850d5F53f7ac9AFdA6ff4A78fc4FA7fF,0.00110289
0x7ae782FB10cA8813e2498563fC15d1B55fD98651,0.00110314
0xbCc2689ce8a8ABb5724cf1852b7ecD5C76Cf806c,0.00110387
0xaF809CF9722369E811F3F886abD9056cef016181,0.00110414
0x4bb11CfdB6201614E400e48609e98EB4f7446a3F,0.00112763
0x489e0a2582ABDb4E97c70F4A0012676F6D977cE9,0.00113652
0xAb59cAB2C04a759a47C25AeA3d22921cC29885dd,0.00113953
0xaaaD4fAf256bbfec79a8b379737c255B14A3d690,0.00114784
0x6A1b9Bf36b7a1C303A14654145288EC47153beE7,0.00115341
0x8F285b0AAba0315D4959B052532dA16499e50e5b,0.00116749
0x121667B6690F5040C672c3Df912A5aAF8735Ca23,0.00116833
0x80301924481D6Ae5DAcfa324BDC73416590Ad48A,0.00117021
0xF85e4f6EE42AC8FC371caEC3981153Ac27f23c85,0.00117076
0x325134280CdfA2932E31C69De30c516c0cF47Cf8,0.0011775
0xDc7f569A3d8F100041707BE8CB711D22B6d5e256,0.0012
0xE6C2C118FDbFeDB21f7F051E8a9360626a3F6d33,0.0012
0x3A26577d7682064dFf6f3f82764b20c08C427025,0.0012
0x2e0d91866FE0b1e3c50829Bf3067dCde46720432,0.0012
0x0d17210ad8C58B9fB47066629F3325ee73648Ca0,0.0012
0x4b0f54eF0c150d00aad395257029744D8cE76B00,0.00121212
0x082Ab4d540F86e2FFce0b196aA727668321B0137,0.00121908
0x031670173683d0Aefe397E98943d7C0bBf69D1BF,0.00122242
0x6048ae301D7dF3b586b365BB529EdFD47880C7c3,0.00122307
0xEaA2cBf0fEeEA30b524a1cb47A593753865A225E,0.00123
0xEb6382fbCbBEe74890413478681d5AEBa85A014d,0.00124302
0x5029248492E06ce488520cFBcedc67Eb4Fdf8313,0.00126689
0x5125339a7E92161023A55619b9d03faA2D01F03F,0.00127125
0x7cF63aaB942A9c05E905Aa11d15E8492433005b5,0.00127285
0x60d2aE399d89B94e2409D01E1D5BD70Ea43FD9aa,0.00128664
0xf7aA189442B2d5cC4846A363892f15Ff8B15f41c,0.0013
0x9Ed9469e2F75cb9a33B94890F840Cab06B876674,0.0013
0x5c2d68D0A42939483596Ff4aC31D8D7744AFAFC4,0.00130278
0x88F84F7996E8E220a02CAb18016007a2795D0D30,0.00130541
0x5E667047B910F07a9A4c91bBA89BAF22C20D5237,0.00130721
0xd206F704E959C1573C33984f969b315a94Cbb67E,0.00131443
0x0621d70c12925eE474CE974f5e2C133beC7f9FA8,0.00132362
0x364F4B2eEe8920b6E476Dfd4e531B6fd6bfC14Cf,0.00132497
0xc29924aC28c3ee8A4BA310276255728ce4346e89,0.00134128
0x11cb4B21b11b6C1282291A01cB7725933FD76792,0.00134281
0x035498253b35260741926DC043B048caa2352419,0.00134833
0xD1570080bcB784b4F5E378dfd4cDfFDfd6C110f6,0.0013507
0xe0Dd8eD68c6a921b91a74d01e4aFE8ef90AF007C,0.00135253
0x269C489623f2A2Bc6926D4ddA95c31a4007C981d,0.00135997
0xc3fdaD2aCE18013D51F844bb43548DB2E437AcAA,0.00136224
0x91F8c47bAA955C5476c2B0a2cCB2795d4C9c8288,0.00137289
0x6557dAdC6cf2EAf50A48ef607552e799Ef18c47B,0.00138005
0xE5942c7e95c8338D3D96F116D9C46EfF9b24447D,0.00138429
0xc8CB17A12f8852f4d8c91803352790EB9f39F875,0.0013944
0x132b8F3cc1D96c76b1Aa0B21a5Da4288e8f2D464,0.0014
0x52279C47C6d504636f3A5469e8C5c9933CfA6420,0.0014
0xF1839E02962C4Ff2830c1A211DA5f492AD83fE4F,0.0014
0x57ABaF36D6D09BDf1212B1BF375e80F16DC212e5,0.0014
0xf0C0d3a039f7D61b03208b431c836C12F5d3E10d,0.0014
0x1C53ac643dC15230f2ab57Eeff2846719903DFe3,0.0014
0xc34bA57cf09648d1bcEe7428ae9Cc7E9aE7410C8,0.0014
0xC9cd6316894870248C51a9496D9CACB159f89238,0.0014
0xc177c8BC3661ab45616a2a9F9a7e03f87fD69c75,0.0014
0xE8F5E7054f3E81453aE37814444747Bc642Fb00D,0.0014
0xf7b8070C7a030345e1474BD5420f59A4Fd864fB4,0.0014
0x7da81fB93221BD1668a52c44170123BA8bdaA006,0.0014
0x3314a09dad31FF12Fa76CC3f19AB9e9b7F108872,0.0014
0xd20175416511843cc509112518Badcb451301547,0.0014
0x49A1a06e90CC1B80F005000Da8c9CAD57dC659EA,0.0014
0x9951E991f3e8F5996b6431757c0c03acEF33714E,0.0014
0x1A706173C9B73b47f23CF81D9845541f828c8b45,0.0014
0x61A5A1f7101C83E61F8f4746D5BF36253d8A4085,0.0014
0x165842f312aFAC412c0E501050A908bf11A0C224,0.0014
0xd5c5623879eD4B16AA300B813B658Cd0B538168b,0.0014
0xa82D931A61804fBA200F325912a2Ef7A536B46D1,0.0014
0x8f8D7BC9c59C128d4d24C350204af0f26473910f,0.0014
0xB9371E5ad0642601503347B5a70bad2187BEb4b4,0.0014
0xF9B3C583De855A7fB290Eb248C39da5DFF4AeA08,0.0014
0xA094e287128d62e6e872DABA552ac139Bae71354,0.0014
0x4135CDE55F055A4C4bD6BCAB167A257f7f46db83,0.0014
0xb471f3bF049B06598411f059cCF716C883801f69,0.0014
0x1002BaD0184fE017811B343a68089D4cB0150607,0.0014
0x0DFb596b2b071c581FCe96EF2299ce4f7dD4a842,0.0014
0x02CB44dF23e2a5840eef59DbED570Aad6401d3fA,0.0014
0xa825eC0b6B7e584a8c762990A18976d88863838C,0.0014
0x40ecc05D76977972a0fcc7e1Cb255A06B9f95100,0.0014
0x0AeBE55030C3c578605A75e0FE1514FFA5ffD7fd,0.0014
0x823948435ce93d196D6649ef6ED9D96Aa74Ba7aB,0.0014
0x69D6695d7e6162E4F3E3DeC6F92CABec753dAAE7,0.0014
0x0ec34C4Ce8ECAe920f3C62a1f3b6Ee3B8C14A20B,0.0014
0xDdC4c1E53670d6c246D89aD32A162cC49bdd58F0,0.0014
0x155340bfe23E01741408C6f1DfFb51bb77f439c2,0.0014
0xD09e7466d881caaD37c78353db0bE7529c4C01bF,0.0014
0xc6978b1a39A1D75bC0200363B5d77CC478d5853f,0.0014
0xb850d85ae1d436Cb2E6f139b11315f9429ba64F1,0.0014
0xF1bC6674B2ca160361F73037A544F5173aD639Aa,0.0014
0xe0593CcFDfe3d9528768A4c14145d4Dd3E532d6B,0.0014
0x40f07De8B38084692f9ED91Ff5153dD28aa6461E,0.0014
0xD90ABa10799Bd134Eeaf5229f21De3Eef1405e7C,0.0014
0xAD37AbcdA2bBeA4D4c87c02A288a985b6C4cC1Cc,0.0014
0xC49Bf165b98A4102862ff607aE60f9675b156AC3,0.0014
0x5b9140A66E95791Fee6933DEB8563377E48B466D,0.00140023
0x612fB7A654f0FD8a8799A03817215Ff05ea16e82,0.00140246
0x885ea391039e0FA3f6833a1F3B6d7433B5b69bb6,0.00140664
0x63403f0D710a8CB2f60f00d57d4Dcdc8cA3b8714,0.00142806
0x0B920F091e7AF625b7EC8832fa8Ca5459DC5E9Fd,0.00144392
0xDA48d74f5339D6b3bd28f433302C38ff9681cC3b,0.00145777
0x0B1a33dFbF26e3e085BF355D1F6289d21E3F5c78,0.00146368
